product_id,product_name,category,subcategory,brand,supplier,cost_price,selling_price,profit_margin,stock_quantity,reorder_level,warehouse_location,weight_kg,dimensions_cm,color,size,material,rating_average,review_count,launch_date,status,is_featured,warranty_months
12448,Product_Electronics_12448,Electronics,Phones,BrandH,Supplier3,370.45,808.43,54.18,640,,WH-East,2.47,14x68x28,White,XL,Synthetic,1.6,4959,2015-10-23,Active,False,36
12449,Product_Electronics_12449,Electronics,Phones,BrandD,Supplier1,98.23,,55.9,494,25,WH-Central,39.44,34x66x42,,XXL,Leather,4.1,4897,2019-01-22,Discontinued,True,36
12450,Product_Home_12450,Home,General,BrandH,Supplier3,,397.32,49.76,745,,WH-Central,3.65,31x22x94,Black,M,Cotton,1.6,4751,2020-02-20,Limited Stock,False,36
12451,Product_Garden_12451,Garden,General,BrandB,Supplier2,73.19,192.46,61.97,402,93,WH-Central,10.45,52x12x9,Purple,L,Plastic,4.6,3973,2020-12-26,Limited Stock,True,6
12452,Product_Food_12452,Food,Fresh,BrandF,Supplier2,218.53,289.53,24.52,111,85,WH-South,4.81,23x69x35,Gold,One Size,Mixed,2.0,4596,2022-01-14,Discontinued,True,12
12453,Product_Books_12453,Books,Non-Fiction,BrandD,Supplier3,65.74,113.52,42.09,298,98,WH-East,40.55,30x44x93,Orange,XXL,Metal,2.3,1428,2023-12-04,Active,False,24
12454,Product_Furniture_12454,Furniture,Tables,BrandB,Supplier1,179.87,427.11,57.89,88,47,WH-East,24.51,96x59x14,Pink,XL,Metal,4.4,247,2021-03-26,Active,False,36
12455,,Electronics,Tablets,BrandH,Supplier3,318.64,789.59,59.64,406,37,WH-West,,78x63x100,Purple,M,Cotton,1.1,4922,2017-05-16,Limited Stock,True,6
12456,Product_Toys_12456,Toys,General,BrandA,Supplier3,324.47,960.35,66.21,262,,WH-East,17.61,45x79x41,Blue,One Size,Mixed,2.0,212,2019-02-12,Out of Stock,True,24
12457,Product_Books_12457,Books,Non-Fiction,BrandH,Supplier1,6.01,15.52,61.28,383,25,WH-Central,40.75,62x59x50,Black,XS,Plastic,4.1,3100,2018-08-04,Active,True,0
12458,Product_Toys_12458,Toys,General,,Supplier2,182.66,258.08,29.22,376,97,,1.63,74x68x82,White,XXL,Metal,2.2,3331,2016-06-11,Limited Stock,True,36
12459,Product_Toys_12459,Toys,General,BrandC,Supplier2,94.53,245.47,61.49,250,17,WH-Central,45.69,47x46x39,Pink,XS,Synthetic,1.9,4717,,Limited Stock,True,0
12460,Product_Toys_12460,Toys,General,BrandD,Supplier4,159.81,428.71,62.72,300,72,WH-East,44.76,85x90x57,Gold,XS,Glass,3.4,1569,2018-10-09,Active,,
12461,Product_Food_12461,Food,Frozen,BrandD,Supplier3,221.59,,59.22,934,54,WH-West,40.43,62x85x65,White,L,Metal,1.7,1221,2018-12-24,Out of Stock,False,0
12462,Product_Toys_12462,Toys,General,BrandH,Supplier1,,217.98,50.76,944,92,WH-West,11.33,68x92x10,Red,M,Plastic,,2656,2020-06-09,Discontinued,False,24
12463,Product_Food_12463,Food,Beverages,BrandC,Supplier4,350.42,871.38,59.79,394,27,WH-Central,6.45,79x90x74,White,One Size,Cotton,3.6,1106,2023-11-18,Limited Stock,True,36
12464,Product_Beauty_12464,Beauty,General,BrandA,Supplier2,176.06,329.4,46.55,692,83,WH-North,44.94,89x66x32,White,XXL,Cotton,4.6,3177,2024-05-22,Active,True,6
12465,Product_Clothing_12465,Clothing,Shoes,BrandC,Supplier5,247.64,493.95,49.87,145,88,WH-East,43.29,40x37x5,Green,XL,Synthetic,,89,2022-11-19,Active,False,0
12466,Product_Food_12466,Food,Frozen,BrandG,Supplier4,117.9,230.33,48.81,484,11,WH-South,40.66,91x97x94,White,XL,,1.2,,2022-07-22,Out of Stock,False,6
12467,Product_Toys_12467,Toys,General,BrandC,Supplier2,466.5,620.05,24.76,480,50,WH-East,16.74,91x18x82,Black,L,Synthetic,1.7,2058,2017-02-13,Active,False,36
12468,Product_Food_12468,Food,Snacks,BrandG,Supplier3,370.65,548.85,32.47,308,13,WH-East,39.55,77x42x29,,One Size,Glass,4.6,952,2022-01-23,Discontinued,False,24
12469,Product_Food_12469,Food,Fresh,BrandG,Supplier2,157.02,295.52,46.87,73,29,WH-South,10.39,89x44x77,Purple,S,Cotton,3.9,2364,2017-03-22,Active,True,6
12470,Product_Clothing_12470,Clothing,Pants,BrandB,Supplier5,325.87,481.08,,966,60,WH-West,46.17,12x60x26,Orange,XXL,Synthetic,,868,2023-07-24,Active,True,24
12471,Product_Home_12471,Home,General,BrandC,,195.19,504.39,61.3,465,74,WH-North,15.97,,Pink,,Mixed,3.7,2983,2020-05-25,Limited Stock,True,6
12472,Product_Beauty_12472,Beauty,General,BrandD,Supplier4,236.84,625.67,62.15,767,52,WH-East,32.0,70x51x24,Purple,XS,Mixed,2.0,4625,2022-03-21,Active,False,36
12473,Product_Food_12473,Food,Frozen,,Supplier3,149.05,374.63,60.21,654,71,WH-South,36.84,16x50x11,White,L,Metal,,558,2020-12-21,Discontinued,True,24
12474,Product_Garden_12474,Garden,,BrandD,Supplier2,479.15,602.58,20.48,275,11,WH-North,11.61,71x67x75,Red,XXL,Metal,4.1,2866,2015-05-22,Discontinued,True,12
12475,Product_Toys_12475,Toys,General,BrandF,Supplier4,384.05,972.01,60.49,286,80,WH-East,49.19,88x13x44,Purple,S,Leather,4.9,,2019-02-02,Out of Stock,False,6
12476,Product_Beauty_12476,Beauty,General,BrandG,Supplier1,294.93,606.19,51.35,11,32,WH-North,,,Silver,L,Mixed,,2849,2024-09-21,Limited Stock,True,12
12477,Product_Furniture_12477,Furniture,Sofas,BrandB,Supplier5,166.45,419.16,60.29,991,55,WH-Central,45.93,48x28x72,Gold,L,Plastic,3.4,2304,2017-08-03,Limited Stock,False,0
12478,Product_Furniture_12478,Furniture,Sofas,BrandC,,348.52,1029.67,66.15,74,98,WH-North,33.13,73x28x29,Blue,XS,,3.7,,2019-11-15,Out of Stock,True,24
12479,Product_Home_12479,Home,General,BrandA,Supplier3,58.52,165.36,64.61,,61,WH-Central,23.15,39x82x42,Gold,One Size,Leather,3.5,2577,2022-07-25,Limited Stock,True,12
12480,Product_Beauty_12480,Beauty,,BrandF,Supplier5,294.65,793.33,62.86,571,48,WH-East,47.24,75x93x59,,XXL,Leather,3.2,429,2022-01-31,Discontinued,True,24
12481,Product_Food_12481,Food,Beverages,BrandF,Supplier1,380.62,,29.75,858,82,WH-Central,29.83,92x60x58,Black,M,Wood,3.1,2579,2017-05-04,Discontinued,True,0
12482,Product_Furniture_12482,Furniture,Chairs,BrandH,Supplier2,147.69,283.89,47.98,685,32,WH-East,0.77,100x46x40,Gold,XS,Plastic,1.5,1889,2015-05-02,Limited Stock,True,0
12483,Product_Garden_12483,Garden,General,BrandD,Supplier1,366.56,976.9,62.48,591,58,WH-Central,21.05,59x36x68,White,XXL,Plastic,1.9,4587,2015-04-05,Active,True,24
12484,Product_Food_12484,Food,Frozen,BrandG,Supplier1,324.83,407.52,20.29,941,83,WH-North,25.11,74x39x52,Gold,,Metal,3.9,1613,2015-04-22,Discontinued,True,36
12485,Product_Clothing_12485,Clothing,Dresses,BrandA,Supplier2,470.1,1050.23,55.24,836,25,WH-East,39.24,9x39x92,,One Size,Plastic,4.4,3495,2016-01-28,Limited Stock,True,6
12486,Product_Home_12486,Home,General,BrandH,Supplier1,480.38,1076.26,55.37,821,39,WH-North,1.92,8x100x51,Gold,XXL,Glass,4.0,4574,2020-05-13,Limited Stock,False,0
12487,Product_Sports_12487,Sports,General,BrandF,Supplier3,305.45,642.93,52.49,395,17,WH-North,27.59,81x59x81,Purple,One Size,Mixed,,3172,2024-01-13,Out of Stock,True,12
12488,Product_Food_12488,Food,Beverages,BrandH,Supplier5,13.71,30.82,55.52,603,43,WH-Central,17.4,,Black,XL,Synthetic,3.3,3863,2019-08-05,Out of Stock,True,12
12489,Product_Electronics_12489,,Tablets,BrandE,,391.9,1067.21,63.28,291,52,WH-South,49.76,70x98x37,Orange,XXL,Glass,3.7,2625,2018-07-09,Discontinued,True,24
12490,Product_Electronics_12490,Electronics,Cameras,BrandG,Supplier2,107.42,204.67,47.52,709,58,WH-East,45.65,10x64x19,Orange,M,Wood,4.2,320,2019-11-08,Limited Stock,True,6
12491,Product_Food_12491,Food,Beverages,BrandE,Supplier1,42.69,53.72,20.53,99,63,WH-South,8.57,64x82x21,Purple,,Mixed,4.9,2666,2021-10-27,Limited Stock,False,6
12492,Product_Beauty_12492,Beauty,General,BrandF,Supplier3,172.99,7897.09,97.81,833,56,WH-Central,4.22,61x15x62,Red,L,Metal,4.1,2609,2022-12-13,Limited Stock,False,12
12493,Product_Electronics_12493,Electronics,Laptops,BrandF,Supplier5,291.61,710.99,58.99,295,88,WH-West,21.75,97x89x5,White,XS,Glass,3.9,4628,2019-01-01,Discontinued,False,0
12494,Product_Beauty_12494,Beauty,General,BrandA,Supplier4,389.53,717.15,45.68,609,67,WH-North,0.4,49x96x87,Gold,XXL,Cotton,2.7,4951,2018-07-18,Discontinued,True,12
12495,Product_Toys_12495,Toys,General,BrandD,Supplier3,404.27,816.29,50.47,871,75,WH-East,27.24,99x72x81,Green,XXL,Wood,3.0,2116,,Out of Stock,False,6
12496,,Clothing,Pants,BrandC,Supplier1,68.13,157.64,56.78,857,73,WH-West,45.08,45x30x33,Gold,XL,Mixed,4.4,4770,2015-12-29,Out of Stock,True,36
12497,Product_Home_12497,Home,General,BrandB,Supplier1,203.19,457.52,55.59,,82,WH-North,,50x49x7,Orange,L,Metal,4.1,3851,2024-09-17,Active,False,24
12498,Product_Home_12498,Home,General,BrandH,Supplier5,38.2,102.95,62.89,286,60,WH-South,30.51,47x24x97,Blue,One Size,Cotton,3.2,3010,2020-01-21,Out of Stock,False,12
12499,Product_Sports_12499,Sports,General,BrandB,Supplier1,174.43,465.32,62.51,801,41,WH-South,26.88,44x98x16,Orange,S,Glass,3.6,3910,2023-06-29,Limited Stock,True,12
12500,Product_Sports_12500,Sports,General,BrandG,Supplier3,309.94,887.02,65.06,710,53,WH-East,36.35,85x25x28,White,XXL,Wood,4.9,207,2023-08-25,Out of Stock,False,6
12501,Product_Food_12501,Food,Frozen,BrandE,Supplier4,94.17,163.43,42.38,464,12,,28.46,46x36x94,Pink,L,Synthetic,3.3,3136,2020-11-16,Limited Stock,True,0
12502,Product_Beauty_12502,Beauty,General,BrandA,Supplier1,405.94,1045.77,61.18,896,91,WH-East,36.33,15x48x90,Orange,L,Plastic,1.8,1767,2020-05-14,Out of Stock,False,0
12503,Product_Beauty_12503,Beauty,General,BrandB,Supplier4,499.58,909.87,,668,18,WH-South,9.75,38x85x63,Pink,XXL,Mixed,2.1,1210,2015-11-09,Discontinued,False,24
12504,Product_Garden_12504,Garden,General,BrandF,Supplier3,35.53,88.66,59.93,668,76,WH-South,27.87,67x72x79,Orange,One Size,Mixed,1.8,181,2023-12-24,Limited Stock,True,6
12505,Product_Books_12505,Books,Educational,BrandH,,467.25,1073.27,56.46,826,70,WH-South,33.85,84x79x37,Orange,XXL,Leather,2.4,1149,2022-01-06,Limited Stock,True,24
12506,Product_Garden_12506,Garden,General,BrandE,Supplier3,288.17,699.87,58.83,193,28,WH-Central,21.01,50x64x93,Blue,L,Leather,4.2,1768,2019-06-13,Out of Stock,True,0
12507,Product_Food_12507,Food,Beverages,BrandC,Supplier1,269.59,693.02,61.1,406,28,,25.32,44x44x8,Gold,S,Plastic,,4528,2017-12-25,Discontinued,True,12
12508,Product_Garden_12508,Garden,General,BrandC,Supplier2,497.13,867.09,,717,17,,4.85,26x74x89,Silver,M,Synthetic,3.1,2536,2021-03-14,Limited Stock,False,0
12509,Product_Garden_12509,Garden,General,BrandH,Supplier2,276.75,762.78,63.72,634,86,WH-East,42.62,40x16x13,Orange,M,Cotton,,1543,2022-11-03,Active,False,0
12510,Product_Garden_12510,Garden,General,BrandD,Supplier1,435.09,1185.93,63.31,832,37,WH-West,,22x70x58,Purple,XL,Leather,,4956,2018-07-15,Active,True,36
12511,Product_Books_12511,Books,Non-Fiction,BrandB,Supplier5,55.84,128.61,56.58,295,70,WH-East,10.12,7x50x28,Pink,One Size,Wood,1.6,4802,2021-05-28,Discontinued,False,
12512,Product_Garden_12512,Garden,General,BrandG,Supplier1,251.44,398.72,36.94,179,55,WH-West,30.51,92x49x58,Gold,XL,Cotton,4.1,2893,2024-06-26,Active,True,36
12513,Product_Electronics_12513,Electronics,Phones,BrandE,Supplier1,358.21,904.69,60.41,532,94,WH-North,32.98,85x7x13,Silver,XXL,Glass,2.2,101,2020-11-21,Limited Stock,False,36
12514,Product_Books_12514,Books,Comics,BrandH,Supplier2,420.56,905.22,53.54,524,46,WH-Central,33.56,84x43x56,Orange,L,Leather,5.0,3481,2020-06-18,Active,False,12
12515,Product_Sports_12515,Sports,General,,Supplier5,398.23,850.26,53.16,310,99,WH-South,42.61,,Red,L,Synthetic,,4591,2020-08-25,Out of Stock,True,0
12516,Product_Furniture_12516,Furniture,Tables,BrandA,Supplier3,75.62,113.51,,458,27,WH-North,18.65,74x84x35,White,L,Leather,3.8,4943,2019-07-18,Limited Stock,False,0
12517,Product_Food_12517,Food,Beverages,BrandD,Supplier1,32.38,87.47,62.98,487,92,WH-East,45.31,19x46x57,Purple,M,Plastic,,,2018-12-02,Discontinued,False,
12518,Product_Home_12518,Home,General,BrandE,Supplier2,332.58,677.29,50.9,355,13,WH-North,35.41,27x98x80,Red,One Size,Plastic,2.7,3949,2018-04-27,Active,True,24
12519,Product_Food_12519,Food,Fresh,BrandA,Supplier1,365.59,877.02,58.31,433,27,WH-North,44.12,58x57x94,Silver,,Cotton,4.8,427,2022-01-01,Out of Stock,True,0
12520,Product_Home_12520,Home,General,BrandB,Supplier5,210.31,427.96,50.86,439,58,WH-North,34.78,92x57x31,Red,XS,Wood,3.4,4830,2020-03-01,Limited Stock,False,12
12521,Product_Food_12521,Food,Snacks,BrandF,Supplier5,464.93,871.3,46.64,903,68,WH-North,14.95,,Green,XL,Mixed,3.8,2604,2020-03-14,Out of Stock,True,36
12522,Product_Sports_12522,Sports,General,BrandH,Supplier3,108.66,216.08,49.71,406,50,WH-South,32.78,48x63x89,Pink,L,Metal,3.9,646,2023-07-26,Limited Stock,True,6
12523,Product_Toys_12523,Toys,General,BrandC,,93.66,196.96,52.45,298,,WH-East,,72x58x34,Black,L,Plastic,4.7,4605,,Active,False,0
12524,Product_Toys_12524,Toys,General,BrandC,Supplier4,266.02,499.2,46.71,2,10,WH-West,32.22,79x34x14,Orange,L,Leather,3.8,1534,2022-03-22,Limited Stock,True,12
12525,Product_Garden_12525,Garden,General,BrandE,Supplier4,40.09,73.74,45.63,655,41,WH-Central,28.51,79x39x53,White,XL,Leather,2.7,3545,2022-01-22,Active,True,
12526,Product_Beauty_12526,Beauty,General,BrandE,Supplier4,308.35,375.81,17.95,40,64,WH-Central,43.58,36x49x55,White,L,,3.5,1311,2016-02-29,Active,False,6
12527,Product_Books_12527,Books,Comics,BrandA,Supplier1,74.4,202.87,63.33,547,33,WH-East,,70x98x13,Gold,L,Wood,4.9,4788,2015-01-11,Active,True,12
12528,Product_Beauty_12528,Beauty,General,BrandE,Supplier1,,227.56,46.67,591,51,WH-North,30.85,81x72x13,Blue,XXL,Cotton,4.5,2737,2018-02-05,Discontinued,False,24
12529,Product_Sports_12529,Sports,General,BrandF,Supplier5,24.14,62.34,61.28,591,84,WH-East,10.31,58x40x97,Orange,XL,Leather,1.9,3262,2023-04-04,Limited Stock,True,12
12530,Product_Food_12530,Food,Beverages,BrandA,Supplier3,67.15,95.81,29.91,269,85,WH-South,40.16,80x89x7,Blue,L,Mixed,,2568,2021-07-06,Active,False,0
12531,Product_Garden_12531,Garden,General,BrandF,Supplier4,167.44,424.54,60.56,499,79,WH-Central,,87x5x43,Blue,S,Synthetic,3.5,547,2015-08-29,Limited Stock,True,0
12532,Product_Toys_12532,Toys,General,BrandF,Supplier2,410.45,1030.66,60.18,522,14,WH-Central,17.38,10x32x34,Blue,L,Wood,1.3,3774,2024-12-19,Discontinued,False,36
12533,Product_Garden_12533,Garden,General,BrandG,Supplier3,492.46,1347.44,63.45,416,,WH-Central,17.82,99x32x71,Red,M,Cotton,2.2,454,2022-04-24,Out of Stock,False,24
12534,Product_Furniture_12534,Furniture,Sofas,BrandA,Supplier3,277.67,570.81,51.36,470,15,WH-West,42.91,9x25x57,Orange,XL,Wood,2.2,4820,2020-10-16,Out of Stock,False,0
12535,Product_Beauty_12535,Beauty,General,BrandC,Supplier5,280.19,697.08,59.81,404,65,WH-South,39.42,5x16x67,Green,One Size,Metal,2.6,3904,2019-04-18,Active,False,24
12536,Product_Beauty_12536,Beauty,General,BrandF,Supplier5,480.2,632.49,24.08,577,61,WH-South,32.33,,Purple,XL,Glass,4.2,198,2020-07-17,Discontinued,True,6
12537,Product_Food_12537,Food,Beverages,BrandC,Supplier4,,676.57,63.68,463,100,WH-South,26.25,5x29x44,Green,L,Synthetic,4.2,2656,2018-12-03,Out of Stock,True,24
12538,Product_Toys_12538,Toys,General,BrandD,Supplier2,297.32,853.07,65.15,358,92,WH-South,43.49,9x11x37,Red,S,Glass,3.7,1296,2024-10-05,Discontinued,True,6
12539,Product_Furniture_12539,Furniture,Chairs,BrandH,Supplier2,300.29,,53.11,122,72,WH-East,42.13,39x76x32,Gold,XS,Cotton,,2701,2022-09-08,Discontinued,False,6
12540,Product_Sports_12540,Sports,General,BrandF,Supplier1,278.44,513.04,45.73,966,53,WH-East,41.51,53x82x70,Black,XS,Leather,4.1,4748,2024-06-12,Out of Stock,False,0
12541,Product_Toys_12541,Toys,General,BrandA,Supplier4,466.38,881.1,47.07,225,40,WH-North,2.28,40x49x16,Green,XL,Synthetic,1.9,4050,2021-07-02,Active,False,12
12542,Product_Toys_12542,Toys,General,BrandD,Supplier2,348.59,716.91,51.38,825,22,WH-Central,41.63,9x16x6,,L,Synthetic,1.2,468,2023-02-08,Out of Stock,False,24
12543,Product_Furniture_12543,Furniture,Chairs,BrandE,Supplier1,358.84,940.8,61.86,65,18,WH-North,1.32,45x26x83,Black,,Metal,1.0,3094,2017-04-14,Out of Stock,True,24
12544,Product_Food_12544,Food,Frozen,BrandF,Supplier3,322.96,937.08,65.54,116,86,WH-South,,21x9x73,Black,M,Cotton,4.6,4533,2017-12-24,Discontinued,False,36
12545,Product_Food_12545,Food,Snacks,BrandD,Supplier1,9.44,,41.73,92,60,,47.65,61x7x55,Black,XXL,Metal,3.3,2424,2024-12-03,Active,False,12
12546,Product_Electronics_12546,Electronics,Tablets,BrandB,Supplier2,84.88,124.19,31.65,904,88,WH-East,29.06,41x46x41,White,XL,Wood,,208,2023-07-12,Active,,24
12547,Product_Food_12547,Food,Frozen,BrandC,Supplier5,235.17,502.85,,419,98,WH-Central,28.91,28x71x92,Silver,M,Plastic,2.1,,2022-06-24,Out of Stock,False,0
12548,Product_Sports_12548,Sports,General,BrandC,Supplier4,193.01,473.62,59.25,337,42,WH-South,29.01,68x20x10,White,XL,Cotton,4.4,,2023-10-14,Active,False,36
12549,Product_Books_12549,Books,Educational,BrandG,,304.5,488.36,37.65,781,17,WH-East,3.61,42x95x42,Purple,M,Cotton,4.5,1903,2024-12-25,Active,False,12
12550,Product_Home_12550,Home,General,BrandE,Supplier3,102.09,131.97,22.64,114,70,WH-Central,6.65,68x90x90,Gold,S,Synthetic,1.2,4067,2021-05-25,Discontinued,False,6
12551,Product_Books_12551,Books,Educational,BrandG,Supplier5,416.17,1080.97,,602,,WH-East,40.09,16x97x42,Green,L,Wood,1.5,3541,2016-07-24,Out of Stock,False,6
12552,Product_Beauty_12552,Beauty,General,BrandH,Supplier4,448.09,1052.75,57.44,361,79,WH-North,9.47,35x18x19,Green,L,Wood,1.9,3511,2017-09-15,Active,True,0
12553,Product_Books_12553,Books,Fiction,BrandC,Supplier2,22.81,31.19,26.87,977,80,WH-West,0.61,92x32x19,Purple,XS,Synthetic,3.3,1035,2023-10-14,,True,6
12554,Product_Furniture_12554,Furniture,Chairs,BrandF,Supplier5,383.2,1081.88,64.58,705,99,WH-West,2.28,82x82x40,Blue,,Cotton,4.2,4845,2018-03-09,Discontinued,False,0
12555,Product_Food_12555,Food,Frozen,BrandB,Supplier4,389.22,520.78,25.26,167,,WH-Central,1.38,61x78x36,White,M,Leather,3.6,2866,2021-06-13,Active,False,6
12556,Product_Toys_12556,Toys,General,BrandB,Supplier1,230.2,,57.17,389,40,WH-South,,18x30x31,Purple,One Size,Plastic,2.1,529,2022-07-29,Active,True,12
12557,Product_Toys_12557,Toys,General,BrandH,Supplier3,79.42,6124.82,98.7,528,,WH-East,30.77,35x21x78,Black,XXL,,2.7,157,2021-11-26,Discontinued,False,12
12558,Product_Books_12558,Books,Educational,BrandB,Supplier3,233.13,599.02,61.08,84,49,WH-Central,10.93,16x59x56,Silver,XS,,2.7,970,2021-10-19,Out of Stock,True,12
12559,Product_Books_12559,Books,Non-Fiction,BrandF,Supplier1,415.78,,60.02,509,31,WH-South,,63x11x55,Blue,XXL,Cotton,2.5,3217,2024-05-31,Out of Stock,False,6
12560,Product_Garden_12560,Garden,General,BrandE,Supplier5,479.23,1145.48,58.16,49,34,WH-West,46.2,86x63x58,Pink,L,Mixed,2.2,1289,2018-12-08,Limited Stock,True,0
12561,Product_Clothing_12561,Clothing,Shirts,BrandH,Supplier1,382.54,906.31,,658,100,WH-North,,,White,One Size,Glass,4.3,295,2015-09-14,Out of Stock,False,0
12562,Product_Garden_12562,Garden,General,BrandH,Supplier1,417.49,725.45,,962,63,WH-Central,32.72,72x21x53,Black,XS,Glass,2.7,2427,2018-12-17,Active,False,6
12563,Product_Food_12563,Food,Beverages,BrandG,Supplier2,106.21,273.96,61.23,158,83,WH-South,10.61,,Red,L,Plastic,,4584,2017-06-29,Out of Stock,False,6
12564,Product_Books_12564,Books,Non-Fiction,BrandF,Supplier5,127.71,316.63,59.67,478,90,WH-North,19.71,91x97x73,White,,Synthetic,1.1,1347,2015-11-07,Limited Stock,True,36
12565,Product_Toys_12565,Toys,General,BrandB,Supplier3,320.11,398.1,19.59,157,57,WH-West,12.35,35x36x31,Gold,XXL,Metal,4.9,1110,,Active,False,
12566,Product_Clothing_12566,Clothing,Pants,BrandE,Supplier1,260.3,702.28,62.94,488,35,,39.52,38x43x82,Pink,L,Wood,4.1,1416,,Discontinued,False,12
12567,Product_Beauty_12567,Beauty,General,BrandG,Supplier3,397.47,953.84,,766,22,WH-East,17.5,93x87x71,Gold,XXL,Mixed,1.4,2439,2020-11-25,Out of Stock,True,24
12568,Product_Furniture_12568,Furniture,Beds,BrandA,Supplier3,46.97,136.53,65.6,859,11,WH-Central,39.92,12x81x24,Blue,XS,Metal,,3990,2016-08-08,Out of Stock,True,36
12569,Product_Home_12569,Home,General,BrandC,Supplier4,99.72,247.54,59.72,,91,WH-North,10.0,10x80x37,Red,S,Mixed,3.8,2997,2022-04-14,Active,False,24
12570,Product_Home_12570,Home,General,BrandD,Supplier5,164.44,463.38,64.51,739,68,WH-West,27.07,11x91x60,Green,XXL,Glass,2.8,4689,2022-03-19,Limited Stock,True,6
12571,Product_Food_12571,Food,Fresh,BrandD,Supplier3,307.84,905.05,65.99,860,30,WH-North,14.1,76x7x76,Red,,Synthetic,4.9,975,2015-06-26,Discontinued,True,12
12572,Product_Beauty_12572,Beauty,General,BrandD,Supplier3,393.34,578.0,31.95,778,95,WH-Central,15.54,68x80x98,Gold,XL,Leather,4.9,3661,2022-10-27,Out of Stock,False,6
12573,Product_Clothing_12573,Clothing,Shirts,BrandA,Supplier2,149.2,373.57,60.06,571,85,WH-West,5.52,61x46x25,Pink,XL,Mixed,1.5,4670,2021-02-03,Active,False,24
12574,,Beauty,General,BrandA,Supplier5,336.7,892.11,62.26,423,22,WH-North,4.03,71x34x20,Orange,M,Glass,3.7,3270,2016-11-11,Active,True,24
12575,,Electronics,Laptops,BrandD,Supplier3,234.83,323.32,27.37,922,89,WH-West,41.77,8x15x94,Blue,XL,Wood,4.2,,2019-10-05,Discontinued,False,6
12576,Product_Sports_12576,Sports,General,BrandH,Supplier3,393.32,887.25,55.67,966,87,WH-East,36.98,19x72x94,Gold,One Size,Mixed,3.6,4965,2020-09-23,Discontinued,False,6
12577,Product_Books_12577,Books,Comics,BrandF,Supplier2,298.02,563.09,47.07,666,77,WH-South,40.87,,Black,,Mixed,2.2,1720,2017-11-13,Active,False,6
12578,Product_Clothing_12578,Clothing,Shirts,BrandG,Supplier3,33.43,91.78,63.58,219,81,WH-East,47.15,41x82x68,White,S,Plastic,4.1,4256,2024-06-13,Discontinued,False,
12579,Product_Clothing_12579,Clothing,Shoes,BrandD,Supplier3,233.71,589.74,60.37,164,,WH-South,11.44,90x41x20,Red,XS,Plastic,2.4,4614,2015-03-14,Limited Stock,True,36
12580,Product_Toys_12580,Toys,,BrandF,Supplier4,142.08,232.92,39.0,526,12,WH-East,19.03,94x86x86,Blue,,Mixed,1.4,203,2016-11-23,Out of Stock,False,36
12581,Product_Home_12581,Home,General,BrandF,Supplier2,431.16,1137.92,62.11,100,95,WH-West,33.7,69x92x60,Black,XS,Plastic,3.5,1019,2021-05-31,Discontinued,False,6
12582,Product_Beauty_12582,Beauty,General,BrandD,Supplier5,20.07,25.64,21.72,148,72,WH-Central,26.14,64x64x42,,M,Mixed,4.5,4163,2020-02-16,Discontinued,True,24
12583,Product_Sports_12583,Sports,General,BrandA,Supplier2,348.08,660.69,,672,25,WH-East,44.92,36x41x91,Green,L,,4.2,970,2023-08-15,Active,False,0
12584,Product_Toys_12584,Toys,General,BrandA,Supplier5,193.15,454.73,57.52,447,71,WH-South,43.85,57x6x33,Purple,S,Synthetic,2.7,491,2021-07-14,Discontinued,True,24
12585,Product_Clothing_12585,Clothing,Shirts,BrandE,Supplier5,215.96,424.83,49.17,285,65,WH-West,32.97,72x61x82,Red,M,Wood,1.2,2137,2024-12-15,Active,False,12
12586,Product_Home_12586,Home,General,BrandG,Supplier2,132.65,219.11,39.46,17,13,WH-South,10.28,57x45x70,White,XS,Synthetic,3.4,60,2021-11-17,Active,False,12
12587,Product_Food_12587,Food,Frozen,BrandC,Supplier1,462.65,774.34,40.25,297,15,WH-Central,28.77,29x42x95,Black,S,Mixed,4.6,4691,2016-03-10,Limited Stock,False,24
12588,Product_Furniture_12588,Furniture,Tables,BrandB,Supplier4,455.45,1258.22,63.8,687,85,WH-South,32.34,100x21x84,Purple,One Size,Mixed,4.7,1468,2021-12-05,Discontinued,False,
12589,Product_Food_12589,Food,Fresh,BrandF,Supplier3,169.54,249.82,32.14,271,95,WH-North,39.85,24x85x49,,M,Wood,,1505,2016-10-24,Active,False,0
12590,Product_Food_12590,Food,Frozen,BrandD,Supplier1,453.75,683.02,33.57,828,68,WH-West,30.63,44x75x14,Silver,XL,Plastic,1.1,2579,2023-04-17,Out of Stock,False,12
12591,Product_Food_12591,Food,Beverages,BrandF,Supplier1,287.88,438.13,34.29,662,39,WH-West,39.77,63x64x91,Pink,S,Wood,3.9,,2018-03-01,Limited Stock,True,36
12592,Product_Home_12592,Home,General,BrandD,Supplier5,489.12,604.7,19.11,443,82,WH-Central,26.22,71x80x83,Gold,S,Mixed,3.7,1287,2016-06-19,Discontinued,True,12
12593,Product_Sports_12593,Sports,General,BrandD,Supplier4,53.87,90.38,40.4,893,73,WH-South,47.9,83x28x85,Pink,S,Synthetic,1.3,391,2016-02-20,Limited Stock,True,36
12594,Product_Books_12594,Books,Comics,BrandA,Supplier3,128.83,319.34,59.66,572,70,WH-North,3.95,61x71x11,Gold,S,Plastic,,3949,2024-08-07,Limited Stock,True,36
